date,Equifax Subprime Credit Population,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2013-01-01,23.863535666814357,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2013-04-01,23.79182156133829,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2013-07-01,24.227642276422763,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2013-10-01,24.485614274737472,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2014-01-01,23.937894557242792,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2014-04-01,23.23016415868673,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2014-07-01,23.276083055626763,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2014-10-01,23.876166242578456,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2015-01-01,23.533401152933198,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2015-04-01,23.008625063419583,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2015-07-01,23.203250656056888,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2015-10-01,23.545823469732838,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2016-01-01,22.998137802607076,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2016-04-01,22.217537942664418,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2016-07-01,22.073775312998908,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2016-10-01,22.528850978424487,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2017-01-01,22.029640793770408,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2017-04-01,21.242267179401438,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2017-07-01,21.56096750062339,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2017-10-01,22.05051512130276,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2018-01-01,21.661400299351406,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2018-04-01,21.17109634551495,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2018-07-01,21.290642020135337,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2018-10-01,22.13659096499139,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2019-01-01,21.581144119813406,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2019-04-01,21.16514360313316,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2019-07-01,21.04016982364468,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2019-10-01,21.624464040126202,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2020-01-01,21.200129219835244,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2020-04-01,19.940163337915422,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2020-07-01,19.32902182700081,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2020-10-01,19.44980694980695,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2021-01-01,18.27354260089686,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2021-04-01,17.378826530612244,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
2021-07-01,17.431338307667886,NY,New York,Dutchess County,NY,"Equifax Subprime Credit Population for Dutchess County, NY",EQFXSUBPRIME036027,Quarterly,Not Seasonally Adjusted
1999-01-01,46.83985002678093,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
1999-04-01,47.19850586979722,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
1999-07-01,45.85635359116022,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
1999-10-01,45.92074592074592,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2000-01-01,45.58748075936377,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2000-04-01,44.483538577532045,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2000-07-01,44.6,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2000-10-01,43.706377858002405,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2001-01-01,44.2018779342723,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2001-04-01,44.27941517753539,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2001-07-01,44.77340013664313,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2001-10-01,45.356420058466384,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2002-01-01,45.39211342490031,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2002-04-01,45.91029023746702,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2002-07-01,45.85683297180043,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2002-10-01,45.87373410902823,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2003-01-01,46.3796058269066,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2003-04-01,45.61965811965812,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2003-07-01,45.3758445945946,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2003-10-01,44.6900826446281,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2004-01-01,45.17248418044499,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2004-04-01,44.90619326205366,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2004-07-01,44.475302519341405,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2004-10-01,44.99211356466877,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2005-01-01,44.81955762514552,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2005-04-01,44.32453266525342,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2005-07-01,44.63461538461539,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2005-10-01,45.19139211578747,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2006-01-01,44.72295514511873,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2006-04-01,43.913368185212846,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2006-07-01,45.02395871728714,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2006-10-01,44.802342606149345,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2007-01-01,44.877870944221655,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2007-04-01,44.121365360303415,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2007-07-01,44.108108108108105,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2007-10-01,45.80110497237569,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2008-01-01,45.326409495548965,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2008-04-01,45.0551504954197,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2008-07-01,44.89604794905413,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2008-10-01,45.16971279373368,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2009-01-01,44.634236910508726,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2009-04-01,43.69528776308437,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2009-07-01,44.05091311566132,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2009-10-01,44.13438590049569,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2010-01-01,45.02627287552093,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2010-04-01,43.925739005046864,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2010-07-01,44.152572867938105,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2010-10-01,44.41872885882143,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2011-01-01,43.232215717580274,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2011-04-01,42.943155657871436,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2011-07-01,42.13770029934848,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2011-10-01,42.594231109538136,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2012-01-01,41.83564567769477,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2012-04-01,41.267857142857146,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2012-07-01,41.42043431826273,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2012-10-01,41.03016405009702,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2013-01-01,40.24982650936849,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2013-04-01,39.70919162194911,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2013-07-01,39.53297155073179,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2013-10-01,39.68954248366013,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2014-01-01,38.70180575890678,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2014-04-01,37.63128130554209,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2014-07-01,38.11508254527969,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2014-10-01,37.8076062639821,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2015-01-01,37.56369426751592,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2015-04-01,37.27258345198545,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2015-07-01,37.18813745488781,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2015-10-01,36.96903687568072,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2016-01-01,36.19622407923244,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
2016-04-01,35.86873178960282,TX,Dallas,Ellis County,TX,"Equifax Subprime Credit Population for Ellis County, TX",EQFXSUBPRIME048139,Quarterly,Not Seasonally Adjusted
